#AGGR_TYPE_CD,S_MTCU,OCCPTN_GRP_CD,OCCPTN_SGRP_CD,COLL_RGN_CD,COLL_CD,NAICS_CODE_RANK,NAICS_CODE_PERCENTAGE,NAICS_CODE,NAICS_DESCRIPTION_ENGLISH,NAICS_DESCRIPTION_FRENCH
Program,C-45613,T,T06,-1,-1,1,66,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-45613,T,T06,-1,-1,2,3,416,Building material and supplies merchant wholesalers,Grossistes-marchands de matériaux et fournitures de construction
Program,C-45613,T,T06,-1,-1,3,3,333,Machinery manufacturing,Fabrication de machines
Program,C-45613,T,T06,-1,-1,4,2,236,Construction of buildings,Construction de bâtiments
Program,C-45613,T,T06,-1,-1,5,2,221,Utilities,Services publics
Program,D-50504,T,T06,-1,-1,1,47,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50504,T,T06,-1,-1,2,21,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,D-50504,T,T06,-1,-1,3,5,517,Telecommunications,Télécommunications
Program,D-50504,T,T06,-1,-1,4,4,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,D-50504,T,T06,-1,-1,5,2,236,Construction of buildings,Construction de bâtiments
Program,D-50504,T,T06,-1,-1,5,2,331,Primary metal manufacturing,Première transformation des métaux
Program,D-50504,T,T06,-1,-1,5,2,333,Machinery manufacturing,Fabrication de machines
Program,D-50504,T,T06,-1,-1,5,2,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,D-50504,T,T06,-1,-1,5,2,484,Truck transportation,Transport par camion
Program,D-50504,T,T06,-1,-1,5,2,493,Warehousing and storage,Entreposage
Program,D-50504,T,T06,-1,-1,5,2,511,Publishing industries (except internet),Édition (sauf par Internet)
Program,D-50504,T,T06,-1,-1,5,2,512,Motion picture and sound recording industries,Industries du film et de l'enregistrement sonore
Program,D-50504,T,T06,-1,-1,5,2,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,D-50504,T,T06,-1,-1,5,2,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50504,T,T06,-1,-1,5,2,622,Hospitals,Hôpitaux
Program,D-50504,T,T06,-1,-1,5,2,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-50504,T,T06,-1,-1,5,2,811,Repair and maintenance,Réparation et entretien
Program,D-50505,T,T06,-1,-1,1,31,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50505,T,T06,-1,-1,2,11,911,Federal government public administration,Administration publique fédérale
Program,D-50505,T,T06,-1,-1,3,6,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50505,T,T06,-1,-1,4,5,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,D-50505,T,T06,-1,-1,5,5,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,D-50509,T,T06,-1,-1,1,28,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50509,T,T06,-1,-1,2,16,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,D-50509,T,T06,-1,-1,3,9,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50509,T,T06,-1,-1,4,8,811,Repair and maintenance,Réparation et entretien
Program,D-50509,T,T06,-1,-1,5,5,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,D-55203,T,T06,-1,-1,1,17,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,D-55203,T,T06,-1,-1,2,10,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-55203,T,T06,-1,-1,3,9,811,Repair and maintenance,Réparation et entretien
Program,D-55203,T,T06,-1,-1,4,7,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-55203,T,T06,-1,-1,5,6,911,Federal government public administration,Administration publique fédérale
Program,D-55610,T,T06,-1,-1,1,48,221,Utilities,Services publics
Program,D-55610,T,T06,-1,-1,2,38,237,Heavy and civil engineering construction,Travaux de génie civil
Program,D-55610,T,T06,-1,-1,3,9,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-55610,T,T06,-1,-1,4,2,236,Construction of buildings,Construction de bâtiments
Program,D-55610,T,T06,-1,-1,5,1,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-55613,T,T06,-1,-1,1,37,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-55613,T,T06,-1,-1,2,7,221,Utilities,Services publics
Program,D-55613,T,T06,-1,-1,3,6,333,Machinery manufacturing,Fabrication de machines
Program,D-55613,T,T06,-1,-1,4,5,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,D-55613,T,T06,-1,-1,5,5,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-55700,T,T06,-1,-1,1,27,911,Federal government public administration,Administration publique fédérale
Program,D-55700,T,T06,-1,-1,2,9,221,Utilities,Services publics
Program,D-55700,T,T06,-1,-1,2,9,331,Primary metal manufacturing,Première transformation des métaux
Program,D-55700,T,T06,-1,-1,2,9,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,D-55700,T,T06,-1,-1,2,9,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,D-55700,T,T06,-1,-1,2,9,488,Support activities for transportation,Activités de soutien au transport
Program,D-55700,T,T06,-1,-1,2,9,517,Telecommunications,Télécommunications
Program,D-55700,T,T06,-1,-1,2,9,811,Repair and maintenance,Réparation et entretien
Program,D-55700,T,T06,-1,-1,2,9,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-70505,T,T06,-1,-1,1,37,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70505,T,T06,-1,-1,2,30,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70505,T,T06,-1,-1,3,4,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-70505,T,T06,-1,-1,4,3,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,G-70505,T,T06,-1,-1,5,3,333,Machinery manufacturing,Fabrication de machines
Program,G-70505,T,T06,-1,-1,5,3,517,Telecommunications,Télécommunications
Program,G-75700,T,T06,-1,-1,1,18,517,Telecommunications,Télécommunications
Program,G-75700,T,T06,-1,-1,2,18,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-75700,T,T06,-1,-1,3,13,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-75700,T,T06,-1,-1,4,11,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-75700,T,T06,-1,-1,5,9,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,G-75702,T,T06,-1,-1,1,57,517,Telecommunications,Télécommunications
Program,G-75702,T,T06,-1,-1,2,14,484,Truck transportation,Transport par camion
Program,G-75702,T,T06,-1,-1,2,14,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-75702,T,T06,-1,-1,2,14,561,Administrative and support services,Services administratifs et services de soutien
Program,A-60209,T,T07,-1,-1,1,23,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,A-60209,T,T07,-1,-1,2,15,331,Primary metal manufacturing,Première transformation des métaux
Program,A-60209,T,T07,-1,-1,2,15,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-60209,T,T07,-1,-1,4,8,221,Utilities,Services publics
Program,A-60209,T,T07,-1,-1,4,8,237,Heavy and civil engineering construction,Travaux de génie civil
Program,A-60209,T,T07,-1,-1,4,8,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-60209,T,T07,-1,-1,4,8,326,Plastics and rubber products manufacturing,Fabrication de produits en plastique et en caoutchouc
Program,A-60209,T,T07,-1,-1,4,8,484,Truck transportation,Transport par camion
Program,A-60209,T,T07,-1,-1,4,8,493,Warehousing and storage,Entreposage
Program,D-51006,T,T07,-1,-1,1,45,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51006,T,T07,-1,-1,2,21,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,D-51006,T,T07,-1,-1,3,13,332,Fabricated metal product manufacturing,Fabrication de produits métalliques
Program,D-51006,T,T07,-1,-1,4,5,333,Machinery manufacturing,Fabrication de machines
Program,D-51006,T,T07,-1,-1,5,3,211,Oil and gas extraction,Extraction de pétrole et de gaz
Program,D-51006,T,T07,-1,-1,5,3,331,Primary metal manufacturing,Première transformation des métaux
Program,D-51006,T,T07,-1,-1,5,3,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,D-51006,T,T07,-1,-1,5,3,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,D-51006,T,T07,-1,-1,5,3,811,Repair and maintenance,Réparation et entretien
Program,D-51006,T,T07,-1,-1,5,3,911,Federal government public administration,Administration publique fédérale
Program,G-71005,T,T07,-1,-1,1,16,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,G-71005,T,T07,-1,-1,2,13,325,Chemical manufacturing,Fabrication de produits chimiques
Program,G-71005,T,T07,-1,-1,3,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-71005,T,T07,-1,-1,4,6,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-71005,T,T07,-1,-1,4,6,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-71005,T,T07,-1,-1,4,6,414,Personal and household goods merchant wholesalers,Grossistes-marchands d'articles personnels et ménagers
Program,G-71005,T,T07,-1,-1,4,6,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-61011,T,T08,-1,-1,1,17,221,Utilities,Services publics
Program,A-61011,T,T08,-1,-1,2,13,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61011,T,T08,-1,-1,3,10,324,Petroleum and coal product manufacturing,Fabrication de produits du pétrole et du charbon
Program,A-61011,T,T08,-1,-1,4,7,325,Chemical manufacturing,Fabrication de produits chimiques
Program,A-61011,T,T08,-1,-1,5,6,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-61101,T,T08,-1,-1,1,75,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-61101,T,T08,-1,-1,2,25,333,Machinery manufacturing,Fabrication de machines
Program,D-51011,T,T08,-1,-1,1,14,322,Paper manufacturing,Fabrication du papier
Program,D-51011,T,T08,-1,-1,1,14,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51011,T,T08,-1,-1,3,10,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,D-51011,T,T08,-1,-1,4,8,221,Utilities,Services publics
Program,D-51011,T,T08,-1,-1,5,6,213,"Support activities for mining, and oil and gas extraction","Activités de soutien à l'extraction minière, pétrolière et gazière"
Program,D-51011,T,T08,-1,-1,5,6,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-51011,T,T08,-1,-1,5,6,331,Primary metal manufacturing,Première transformation des métaux
Program,A-61007,T,T09,-1,-1,1,19,333,Machinery manufacturing,Fabrication de machines
Program,A-61007,T,T09,-1,-1,2,19,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61007,T,T09,-1,-1,3,17,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,A-61007,T,T09,-1,-1,4,9,332,Fabricated metal product manufacturing,Fabrication de produits métalliques
Program,A-61007,T,T09,-1,-1,5,5,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-61020,T,T09,-1,-1,1,26,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61020,T,T09,-1,-1,2,22,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-61020,T,T09,-1,-1,3,17,333,Machinery manufacturing,Fabrication de machines
Program,A-61020,T,T09,-1,-1,4,9,517,Telecommunications,Télécommunications
Program,A-61020,T,T09,-1,-1,5,4,332,Fabricated metal product manufacturing,Fabrication de produits métalliques
Program,A-61020,T,T09,-1,-1,5,4,335,"Electrical equipment, appliance and component manufacturing","Fabrication de matériel, d'appareils et de composants électriques"
Program,A-61020,T,T09,-1,-1,5,4,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,A-61020,T,T09,-1,-1,5,4,561,Administrative and support services,Services administratifs et services de soutien
Program,A-61020,T,T09,-1,-1,5,4,611,Educational services,Services d'enseignement
